# ---
# experiment_id: ZIF-67 Synthesis - 5 identical vials_Shuan_20250728_192744
# experiment_name: ZIF-67 Synthesis - 5 identical vials
# operator_name: Shuan
# target_compound: ZIF-67
# project_id: None
# sample_type: MOF_synthesis
# solvent: methanol
# temperature_c: 25
# notes: Synthesis of 5 identical vials of MOF
# created_at: 2025-07-28T19:27:44.279184
# instrument_serial: 2
# measurement_timestamp: 2025-07-28T20:05:19.598894
# well_id: A4
# slot: Well A4 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 10000
# scans_averaged: 50
# boxcar_width: 50
# dark_id: dark_20250728_192915
# white_id: white_20250728_192926
# wavelength_unit: nm
# absorbance_unit: AU
# metal_precursor_name: Co+2
# metal_precursor_vol_ml: 1.66
# organic_precursor_name: 2-methylimidazole
# organic_precursor_vol_ml: 1.0375
# solvent_name: methanol
# solvent_vol_ml: 7.2625
# total_volume_ml: 9.96
# ---
wavelength_nm,0 min,20 min,40 min,60 min,80 min,100 min,120 min,140 min,160 min,180 min,200 min,220 min
363.6,-0.0,0.4025874490914936,1.0712770969081329,1.2301638708755525,1.2722763820487182,1.3750680373111217,1.3847680445425066,1.4223634651543284,1.468219600692142,1.476057421369472,1.5593744273097234,1.6482986427673212
364.1,-0.0,0.4096078477104703,1.0966438201181137,1.272805278099895,1.3198365369542089,1.4357540654238294,1.447203565040956,1.4908630902068376,1.544826824095506,1.557146277461254,1.6581558289723497,1.7689122470843097
364.6,-0.0,0.3863328413814933,0.9944099959076848,1.1306565201615977,1.1650804983774197,1.2426366547712144,1.250144561443672,1.2774810282254467,1.3088372508058608,1.317136210448346,1.3718924603704536,1.4247798472018844
365.2,-0.0,0.3955648422736336,1.0559739907353018,1.224376332689528,1.2711102560103469,1.3726723487722383,1.3843107196259712,1.4227365133618386,1.4660900810393998,1.4785935734155478,1.56192442694137,1.6468532012144868
365.7,-0.0,0.3726170965122823,0.9797172003484264,1.1213889893494535,1.1599377323177509,1.23742078569086,1.2462084986799995,1.273134293580302,1.3043908113284894,1.3133258085372506,1.3694369195015066,1.4214555418871027
366.2,-0.0,0.377722061564218,0.9994471424356736,1.152036094645419,1.1961021514870722,1.2803269161889048,1.2902077598742765,1.3193477602128112,1.3552744835612147,1.3650838325985275,1.4282920121882203,1.487475961645478
366.7,-0.0,0.3892998951736583,1.0795061396907693,1.2798709237766144,1.3448663596581476,1.469979026265011,1.4872181579346408,1.5344895734455086,1.5964545399165275,1.6127474351643811,1.7344209653087173,1.8662397487622315
367.2,-0.0,0.3683928668294771,0.985302664450454,1.1407664060855032,1.18895234285168,1.2717382177399377,1.283103566855573,1.3130088854764763,1.3482534455481434,1.358091732713657,1.4215412051975536,1.4792051816438563
367.7,-0.0,0.3775105878901458,1.0241462861091295,1.201984425360102,1.2598284660517132,1.3587832853208088,1.3723828121519608,1.4105678321758874,1.4546382255700396,1.4669499805876018,1.551014553028579,1.6286164833344465
368.2,-0.0,0.3658879460310258,0.9938373678386954,1.163289816585252,1.2183138615478049,1.308355014776596,1.3207441827809825,1.3559491517243445,1.3946915828642674,1.4068101786420528,1.47891587217409,1.5430680954732534
368.7,-0.0,0.3850233933703797,1.0604728326381951,1.2652131525475223,1.3362030660930435,1.4547152210233012,1.4738069975958883,1.5241470088057611,1.582464102905773,1.5998372617895231,1.716383013243859,1.8279401912515243
369.2,-0.0,0.3743665118444472,1.0317482009345806,1.2252463298771932,1.2925974242575045,1.3991261880977794,1.4152359422774126,1.4590339576977611,1.5095057807822052,1.525283037369109,1.6187157947166235,1.7083931609487468
369.8,-0.0,0.3672135914836092,0.9941836081503556,1.1684123986322068,1.227483443514309,1.3172438190432896,1.3301949946903004,1.3653457025699325,1.405878045835438,1.4184179472987202,1.487131126652936,1.5517066240554287
370.3,-0.0,0.359762266640796,0.9872131159624,1.163259282437225,1.2231567537911134,1.31301742783636,1.3257857065904757,1.3612553987135028,1.401210076311766,1.414036592151312,1.4839225173344124,1.5483398824862793
370.8,-0.0,0.3520105917977716,0.9293225168158032,1.077893692055248,1.1250821431881315,1.1934828275822067,1.2030254530687987,1.2295663928192848,1.2577956411147908,1.2669220456330017,1.3130846123915336,1.354461409813793
371.3,-0.0,0.3599394274595238,0.9726259193205424,1.1439629036473655,1.2017382829750698,1.2849119741721453,1.2976108423835242,1.3300711979197868,1.3671265777782389,1.3787563705250454,1.4405901059537132,1.4952178235667952
371.8,-0.0,0.3865579292490195,1.0526734225866503,1.2650455627381771,1.3432194267737103,1.4587638754685968,1.477448359081553,1.5267709969813577,1.5848875338762225,1.603343185930757,1.7095072427639253,1.8136921458647648
372.3,-0.0,0.3589479833492455,0.9473040971400736,1.1077188584866398,1.1633157856699787,1.2357757199603825,1.2484237814502883,1.2770224316839949,1.308593291656202,1.318455670954937,1.3698528079543613,1.4141496405779732
372.8,-0.0,0.3468131300015117,0.8954746638909343,1.0361095804049374,1.0830561319349477,1.1414151169555729,1.1526115593292436,1.174469876496348,1.1999624358167695,1.2076506560280038,1.2459992900330126,1.2793761881939416
373.3,-0.0,0.3895347337698878,1.0749671163561154,1.3155102234008815,1.4134140492717415,1.5499141814300228,1.5791259102437496,1.6387191268768777,1.7173181302482914,1.7460219457586097,1.8945238456977915,2.0688307736095055
373.8,-0.0,0.3617713654926298,0.969295102105886,1.1507284500715147,1.2180585657500531,1.299355490933104,1.3165511404698094,1.3486473566745716,1.387720128412112,1.40111690904305,1.4619977514191913,1.519720606905441
374.3,-0.0,0.3692588578907922,1.0085676811598328,1.2172059826002843,1.2987896013489435,1.3993989037463623,1.4210910227294753,1.463618271752407,1.5141178048509214,1.533282554822317,1.6185862554944197,1.702004966141375
374.8,-0.0,0.3688579563146428,0.9840912200165312,1.1771923580813834,1.251295759740991,1.338564750040254,1.357506050906413,1.394116612762474,1.4348306159838091,1.4508452118114006,1.5178509701145793,1.58125603043768
375.4,-0.0,0.3623064038042699,0.9665405560148989,1.1552264389144409,1.2264525649294014,1.308604179970549,1.3261429493990486,1.3615437904247176,1.3989903715868028,1.415190992952007,1.4750244692439842,1.5316299153930109
375.9,-0.0,0.3765931554563901,1.0205861095537103,1.2438362145003974,1.3344732374599348,1.4424327945410411,1.4672081541034547,1.517398463938803,1.571061332829486,1.5950304712697938,1.6880997361271135,1.7826981206357324
376.4,-0.0,0.3606446988336015,0.9716616249522926,1.1714792791359376,1.2489110827413448,1.3377430409330404,1.3576310584679656,1.3966925722235393,1.4370238806540725,1.4556808877159078,1.5202894645226843,1.5820506583691893
376.9,-0.0,0.3394041008853263,0.915001163680236,1.091118543201422,1.1575702548565203,1.2296040368510328,1.2459912032601503,1.2762503635737572,1.306613888458111,1.3212810341543064,1.3683584765199126,1.4114245467205675
377.4,-0.0,0.342413936538352,0.9577078099370993,1.166045147989596,1.2498001020369265,1.3450070053182188,1.3657042725957682,1.4069668917177307,1.4499496814903146,1.4710668853813778,1.5402529403521423,1.6062853061921842
377.9,-0.0,0.3292407361725548,0.9111085188636984,1.0961786327095886,1.1681144158493135,1.2447609511626772,1.2615926803249775,1.294086073476569,1.3270216145920892,1.342967521589793,1.3932417339685863,1.4386735446766292
378.4,-0.0,0.350640149651205,0.9724508342077812,1.1912349302136775,1.2823393223305748,1.3824093034052731,1.4052293294542195,1.4513664360180236,1.497595995449391,1.5207277232452503,1.5978658043568703,1.6700115843258956
378.9,-0.0,0.3407026602210642,0.97886699004472,1.2148488026131512,1.316850504126732,1.430003352698756,1.4575119306761022,1.5115800271612714,1.567855371038584,1.595899057769507,1.6913704626074275,1.7858840857441685
379.4,-0.0,0.334257069291273,0.9300828002835264,1.132120601388473,1.2145603500014168,1.2988938686099814,1.319441267916102,1.357257458371144,1.3960217420294745,1.4139239170072655,1.47270926273769,1.52536870027227
379.9,-0.0,0.3362033381282668,0.9462948049118232,1.1612282479791505,1.251842619427212,1.3452062696991751,1.3692959240014384,1.412293096306745,1.4570128193135423,1.4769406360042685,1.5466970353674754,1.6095461334956742
380.4,-0.0,0.3212713693903593,0.9023213911286456,1.09515179901162,1.1743749846870315,1.2511538163235687,1.272088443796874,1.3054205778369266,1.340501810683056,1.3562249113906402,1.4078513755256978,1.4526011539561392
380.9,-0.0,0.3244616559328654,0.926169048424498,1.1371475626162613,1.227138836335363,1.315924391551802,1.3401761784544362,1.380125265438061,1.4223170950342572,1.441993045483939,1.5057604036921095,1.5620601813639983
381.5,-0.0,0.3231896664390168,0.9105109638083948,1.1117129577386469,1.1958978899666253,1.2765956939660703,1.2990268564034222,1.3349132143098463,1.3717139233814566,1.3899217170539324,1.4452511859666592,1.4934729894252552
382.0,-0.0,0.3348778074858198,0.9286105731557112,1.1361131928628638,1.224984363584137,1.310032566116076,1.333176813493016,1.3719784281107814,1.4105672868542374,1.4304225166375897,1.490172192102204,1.5417496830983082
382.5,-0.0,0.3294523534891214,0.9230000165582886,1.131673544082722,1.2215984203187025,1.306668766762361,1.330872626888836,1.3694585922798652,1.4083803167881,1.4284395908297025,1.48808233390291,1.540514449906769
383.0,-0.0,0.3339419140144058,0.9210392433709306,1.1256001860965164,1.2135463289090302,1.295862283204796,1.3195378183283513,1.3562384252830275,1.3931464222623942,1.412997555308527,1.4686225941802022,1.5165775310155727
383.5,-0.0,0.3407777855109716,0.9528341661234256,1.1804647211565882,1.282202696426461,1.381108575378441,1.410231549910224,1.456320860154129,1.5029444169941362,1.5297654281476052,1.60362438955875,1.6699189056804442
384.0,-0.0,0.3226562066653092,0.898167845585901,1.0960116252986316,1.1799557386687245,1.256956520010478,1.2793088460375142,1.3133180084366438,1.3470218798585334,1.3655876393885693,1.415471426319152,1.4576181118558447
384.5,-0.0,0.3338248256991498,0.937895597512046,1.161228320738364,1.2609346026745445,1.3547192168825843,1.3839353726643646,1.4277398021384102,1.4712094985484263,1.4960189715911534,1.5646010098419405,1.6247627097945676
385.0,-0.0,0.3407981744554579,0.9753315801631824,1.2295391449072244,1.351525269359232,1.4712057633660538,1.5100188944362956,1.5695651050756336,1.6314977341335133,1.667639156165892,1.7739332739589473,1.8761219730025076
385.5,-0.0,0.328531567923685,0.919663927427672,1.1339853196571017,1.2294661915550933,1.316070498660921,1.34309111337938,1.3833314110158068,1.4217861436517056,1.4438631003135771,1.5030240782734,1.5542709980454559
386.0,-0.0,0.3420336771410082,0.9927163866832334,1.2679805851413488,1.4071467065119003,1.5474639975411295,1.5961189266564786,1.6714466793350944,1.7491284114540078,1.799687369412376,1.9490993423212493,2.1144667812355884
386.5,-0.0,0.3272751702767211,0.9279358704239778,1.1540831079676552,1.2577466693187889,1.3521324598158364,1.3823955821217373,1.4273563136918672,1.4688602139408755,1.4958772451894191,1.562284259690996,1.6233451394771328
387.0,-0.0,0.3200025094279775,0.9254132184010732,1.1572611048462902,1.2654561969523177,1.3638761923206304,1.3953583683530195,1.44236654205946,1.4866185688606417,1.515858552415756,1.586820599191159,1.6523345125606135
387.5,-0.0,0.3197506626317413,0.9411708906164148,1.18996518541806,1.3104975155818832,1.422595198862428,1.4596731767016446,1.5149316384319913,1.5681238647916516,1.6043063069683583,1.694155404232372,1.7810653005911006
388.0,-0.0,0.301093376649261,0.8946460315119239,1.1187175173787172,1.2215225426995846,1.312624675190668,1.3422400425304737,1.3849823284652192,1.4244536704055362,1.4513263469460205,1.5125069926074788,1.5689630329100892
388.5,-0.0,0.2922530089235001,0.9006759409449873,1.1397635623864797,1.2533879194667852,1.3556883607803814,1.3903095686412623,1.439546308245183,1.4855754949155406,1.5175372847218027,1.5924468515636454,1.6631748455250543
389.1,-0.0,0.2816411098462038,0.8891106940973134,1.1282284977141577,1.2424221346407704,1.3447110220127385,1.379524125369253,1.428498846610572,1.4746743986643938,1.506974038364549,1.5807303317288537,1.6518563449525598
389.6,-0.0,0.2636440724999663,0.8609991878749447,1.0913210147442909,1.1999572908184208,1.2954135578658434,1.3274744078912035,1.3719922676531022,1.41321971727381,1.442659182088081,1.506580871727532,1.568420968154978
390.1,-0.0,0.257123101804578,0.8681822752403692,1.113106419905605,1.2325032381176508,1.338897093617745,1.3762719323661574,1.4277740046162124,1.475948071533827,1.5102902019834568,1.5896643701153614,1.6668870111587617
390.6,-0.0,0.2384008764977304,0.8213363668549211,1.0410366855791262,1.142432377609457,1.228423096096603,1.2591608992137324,1.298099459393595,1.3340650244539436,1.358757882388555,1.4145575976845517,1.465616822301463
391.1,-0.0,0.2358321749464843,0.8404454106771867,1.0813027067978729,1.197744278832468,1.2993160556755787,1.3369462286134546,1.384892275725755,1.4307301944328392,1.4626244219794535,1.536168484697469,1.6063019152158515
391.6,-0.0,0.2129318074064285,0.7955549038986158,1.016423895089376,1.1190757763631622,1.2055203478779983,1.2370913607791838,1.2766427945307042,1.3124716346560366,1.3376691179722842,1.3937564397603144,1.444110282962418
392.1,-0.0,0.2140621773101504,0.8129948443464994,1.0501844077281957,1.1643022166331425,1.2628202728305715,1.29952004686335,1.346575785126742,1.3889550398557269,1.4195469586968914,1.4885561610893878,1.552371873154073
392.6,-0.0,0.225401013272066,0.8366755189026532,1.0867408275973,1.211038551615322,1.319901212354471,1.3624992107765044,1.41565313044619,1.464297961448629,1.5003166781842674,1.5830434764637007,1.6613814803039235
393.1,-0.0,0.2287592805255713,0.8220329699703799,1.055537124358712,1.1677983470605695,1.2629766618695633,1.2996391282725157,1.3446858811861937,1.3840687651763792,1.4131580417038412,1.4781243740729937,1.5374239012927466
393.6,-0.0,0.2288416325091693,0.8295062815108505,1.071428710333314,1.1901846819518913,1.2912143993269245,1.3310372928699032,1.3800393404982845,1.422687486266701,1.4556783414266858,1.5283589098768215,1.5941383827630193
394.1,-0.0,0.223215014789801,0.8078698735184532,1.0354934284591817,1.143801876732486,1.2341416446127065,1.2684289574883494,1.3109147655093327,1.346788502702804,1.374488979626869,1.4336745855152582,1.4865634335880809
394.6,-0.0,0.2304319077909757,0.8147618079047126,1.043485908442931,1.1521524498334974,1.2430542652127816,1.277316716711828,1.320467422211583,1.356114915263368,1.3840925382468054,1.4431562449651782,1.4961227823006658
395.1,-0.0,0.2255845578184432,0.8169571234229609,1.053271364785468,1.1678210524021788,1.26427604682403,1.300644297157769,1.3468016910909753,1.3857274529565926,1.416809068588249,1.4815160039147033,1.5410537861627644
395.6,-0.0,0.22104582101059,0.80485635126229,1.035157681636424,1.1450379096630854,1.2366030524762706,1.2714627154741178,1.314377972511155,1.350135942830895,1.379466864112045,1.4378944395130546,1.4916405119409615
396.1,-0.0,0.2238969135030446,0.8176600774822808,1.058411403632038,1.17620775401934,1.274864670172136,1.3138271595217343,1.3612906172386643,1.4016380847345058,1.4349558059892016,1.502029338250665,1.5639931674888425
396.6,-0.0,0.2205229861427144,0.8068128281886393,1.040948014540343,1.154244116426454,1.2474671701679911,1.284481368516188,1.328894079360022,1.3661653026439224,1.3967306699783582,1.45695623568916,1.5127150246996848
397.1,-0.0,0.2275737375001028,0.8003576444214794,1.0230818824665584,1.128075897440996,1.2128632009818063,1.2463875263174855,1.2853508723824991,1.318179897547724,1.3447621259505629,1.3957042842358631,1.4425209254718077
397.6,-0.0,0.2488276766832129,0.8341781689179222,1.069613380513435,1.1838322640573442,1.277187074094509,1.3146674590844816,1.3593600029487856,1.396423546901438,1.4269227149565906,1.4872667858024644,1.543213347988502
398.1,-0.0,0.2604653207870532,0.8451829608953925,1.0811524021892205,1.1955789551852734,1.288835683795755,1.326849571939486,1.3715470973223172,1.4083767616520968,1.4389551530610256,1.4992556004307729,1.5558420154437718
398.6,-0.0,0.2740606345214055,0.8613573769320204,1.100548734442353,1.2175440719739603,1.313292612904182,1.3525370692412864,1.3984705009266725,1.4367783841793238,1.46807150566483,1.5309699672211372,1.58996944510628
399.1,-0.0,0.2893029826326057,0.8582766515589009,1.0811612583820016,1.186198666217219,1.2701744318311294,1.3039727198958475,1.3426766421076528,1.3742489585461055,1.3996318255574371,1.4499312983906467,1.4954111035272224
399.6,-0.0,0.3107799090059249,0.8908927556378375,1.1256626515207122,1.2385212474393954,1.330187474247678,1.368094417901755,1.4120295574167134,1.4475258002777267,1.4761129566556268,1.5343300181895312,1.5874244124098442
400.1,-0.0,0.3301626617660042,0.9159090806538788,1.1568934732445186,1.2747086455242913,1.3707226041978655,1.4112636489978896,1.4579478359209268,1.4955266488116488,1.5266560454445397,1.590265870284764,1.6476890109791382
400.7,0.0093164297007786,0.3542084965345033,0.936764937086044,1.1754999884511128,1.291645744783766,1.385346253476862,1.4250587522020937,1.4706463045704792,1.5065607449436038,1.5370068482433887,1.5983540500532016,1.6537441248790994
401.2,0.0316830092869273,0.3768627176134365,0.9646301299271862,1.209630136681998,1.3300196132058315,1.4283024249490186,1.4702619700797592,1.5188108789471415,1.557192753145782,1.5904082385538032,1.6558096960228954,1.7163403019803658
401.7,0.0496297187406521,0.3912558931664909,0.9649490296618864,1.1967641731747751,1.3075108975377272,1.3955474374180925,1.433335252086466,1.4753415919322337,1.5084839349074344,1.5368624470105927,1.5907349822271462,1.6400140025632246
402.2,0.0702964137995931,0.4127209693304788,0.9939701111737184,1.2344913203795056,1.351283982418027,1.445354752544656,1.4861164883322768,1.5316369718180605,1.568051227867349,1.599050311802461,1.6592099035875487,1.7149657374196976
402.7,0.0891225717276901,0.4440510524620177,1.101540071776987,1.4360143809420762,1.63645887407001,1.836803696009576,1.944663039627837,2.0872880538340013,2.232562109693056,2.3964809473609465,3.0784261607033843,9.0
403.2,0.0485202451149024,0.3876751646359664,0.9600767743424116,1.1937541376963112,1.3052062518582372,1.3939813371691547,1.432781864172444,1.4746378469959052,1.5080969354236895,1.5365397733937658,1.5902545564772297,1.6400556449544463
403.7,0.0094444593115506,0.3496718190504,0.9320404271345276,1.176242336117312,1.2956759373556062,1.3919353442152067,1.4349230109379665,1.4814411956887783,1.5191216964885648,1.551058250852721,1.6128761503161233,1.6702462778128344
404.2,-0.0,0.3338733102023014,0.9108762295782562,1.1504885117781831,1.266850922919517,1.359259639892361,1.4006110573566817,1.4448585589424818,1.4806288921211994,1.5109927589243235,1.5678512180185715,1.621546176452359
404.7,-0.0,0.327482171784726,0.9091934768109146,1.1542720544133946,1.2745524994109978,1.3708332770033254,1.4146794070910351,1.4612215228578498,1.4991105385946697,1.5318525941068013,1.5917717649743344,1.6500559213952708
405.2,-0.0,0.328527631775258,0.9147886643194292,1.165326250722669,1.2898945656870977,1.3901543936864291,1.436102616214496,1.485665914524566,1.5254522909406985,1.560627420566567,1.6247147133864446,1.6876435862117052
405.7,-0.0,0.3251101337095159,0.9013074331191318,1.1425248261823062,1.259870508383285,1.3526360696405624,1.3949025454807182,1.439567266914105,1.4748827189394251,1.5061190799591917,1.5622466737176086,1.6158458335287265
406.2,-0.0,0.3245905919119562,0.8959081045782477,1.132904163267869,1.2473165298154414,1.3367663972266752,1.3778008756672675,1.4205766979550245,1.454065674813267,1.4837693718709692,1.5364471252615086,1.5863079437352672
406.7,-0.0,0.3242318215426443,0.9020695355429632,1.146402323696719,1.266055313742753,1.3603694913517803,1.4045926190422842,1.450373000539608,1.4867648029086948,1.5190300071958729,1.5769729630674043,1.6315673659082583
407.2,-0.0,0.3232210934837394,0.8962763340780161,1.136424277835517,1.2529970082385355,1.3441664513875546,1.3867845462712258,1.4306952307303835,1.4650732123121335,1.49595242391532,1.550294635169472,1.6013411581297146
407.7,-0.0,0.3250369895011957,0.9044603529800684,1.1519642347612638,1.2739078140293791,1.3700043496768732,1.4159875509330042,1.4632137216811796,1.5003669735240857,1.5343110536011926,1.593182430971393,1.6504406618771534
408.2,-0.0,0.3200587023173344,0.8860864299740829,1.1208638534141362,1.2339314077539598,1.32057387729108,1.361435431451801,1.4033134866809944,1.4350577696781583,1.464467279137478,1.5135814394721074,1.5605695442029868
408.7,-0.0,0.3183613529552226,0.8902160466239976,1.131636568792878,1.249520852736688,1.3405097539319368,1.3840126183238308,1.4286683857844344,1.4625520355044166,1.4942738091710512,1.547311284447095,1.5990674680944206
409.2,-0.0,0.3209389637352441,0.892509991951089,1.134158331238247,1.2527143922907986,1.343744895935154,1.3876020845202317,1.43264833713435,1.4663757158497133,1.498095811343132,1.551247891889784,1.6029801694581678
409.7,-0.0,0.3140723441694902,0.8851464389216605,1.1272741219281128,1.2458880675770545,1.3370297992555589,1.381250408428208,1.4264212013188355,1.4600302756833392,1.491686706754083,1.5450843377232657,1.596418614604389
410.2,-0.0,0.3150926642208483,0.8876748473592649,1.132170593929005,1.252533733631662,1.3451817255413037,1.3904185325064369,1.4366343171542362,1.4708782623009882,1.5034587185662964,1.558053926631369,1.6110807660722595
410.7,-0.0,0.3185624202909304,0.9026427380944184,1.160229856628315,1.290591362212543,1.392843543571868,1.444208193853878,1.4969596216555086,1.5366592317345944,1.5751391163415962,1.639891397445958,1.704986942516097
411.2,-0.0,0.317120444752509,0.8926522652659377,1.1416945761376784,1.265671813340437,1.3611456425401809,1.408655255730024,1.4567905026179857,1.4927259971445028,1.5273269542104253,1.58430343183833,1.6407403688765518
411.7,-0.0,0.3167740964223258,0.8881594344146028,1.1333770330602764,1.2545566921262017,1.347345492026964,1.3930480095884128,1.4397615587497357,1.4737936978917314,1.5066521011389864,1.5603448241645124,1.6134654069515089
412.2,-0.0,0.3120119808768991,0.8774262978157227,1.1172714999226558,1.2345427176304604,1.3233140740299076,1.366742966036539,1.4110387755423528,1.4429389752740265,1.4736370106981227,1.5235209167372104,1.5721749175473496
412.7,-0.0,0.3168566937440313,0.8873071951567876,1.1331709101088423,1.254932550823184,1.3479918656345349,1.393886361243981,1.4409686623069256,1.4746325575718071,1.507801915868198,1.561095723502266,1.6143467683345227
413.2,-0.0,0.3177786470456635,0.9009019131473968,1.161100536853101,1.2938502896208113,1.3981133782442203,1.4504597454026502,1.505005908373152,1.5447428451231608,1.5844220667162894,1.6489919108600188,1.7154385795795577
413.7,-0.0,0.3102864771381236,0.8748984469283213,1.1162298996939315,1.234490238937078,1.3240981607057365,1.368054258775249,1.412911184728974,1.4450095322262018,1.4763609499468828,1.5257654120540485,1.5750505866806463
414.2,-0.0,0.3127739164907278,0.8875923698031541,1.1401261295856877,1.2668223388177318,1.3645680495282075,1.413603319234841,1.463569949172266,1.4999074005191615,1.5361356428045936,1.5930246264028158,1.6515838901821314
414.7,-0.0,0.3106591279304177,0.8747917503020102,1.1169945865888176,1.235719369014875,1.3257733583776188,1.3701080396746808,1.415147751456416,1.4471817199569494,1.4790976617817102,1.5281498549874817,1.5779698554066321
415.2,-0.0,0.3110329247337231,0.8815300717800718,1.1309731461796757,1.2552926006431409,1.3506852474152014,1.39805430407458,1.4464455871232136,1.481114958883465,1.5157222816228637,1.5695101594344405,1.6252458576035744
415.7,-0.0,0.3124226956266228,0.8859129034388123,1.139192721914485,1.2664019407270204,1.3647358891447974,1.413741346978237,1.464258914922121,1.5002881528023648,1.5367145635636894,1.5930463049629686,1.651727918901147
416.2,-0.0,0.3080353655541083,0.8777973397261475,1.1278698690678737,1.2525358332275407,1.3483017443585277,1.395745200683856,1.4442921898627736,1.4792897018024151,1.5142762262813774,1.5677368460211616,1.623215606975012
416.7,-0.0,0.3080632201791014,0.8743774326979934,1.121391146566502,1.243947612748857,1.3372919309966325,1.3834049152272945,1.430591391028076,1.4642189830942616,1.4981222575101316,1.5491024021294475,1.6017391272511412
417.2,-0.0,0.3065478747509858,0.8710015168479551,1.1166372610109567,1.2382713184940346,1.3303638950605636,1.3760558958853182,1.4227792384859002,1.4557953358715572,1.4890684228286293,1.5386937128766245,1.5904662582601754
417.7,-0.0,0.3107479863518951,0.889108516961659,1.1503311974953736,1.2839996343286593,1.388153899574753,1.4408438260948488,1.495743583297068,1.535094593120697,1.576036992338702,1.6369423632787077,1.7029183976707334
418.2,-0.0,0.3112973393656087,0.8861068624270431,1.143970058234713,1.2748718044758385,1.376344561492405,1.4271958405460932,1.4799200393231764,1.5177408036846292,1.556983953604614,1.6146560754342434,1.6766700079125751
418.7,-0.0,0.3080093156090078,0.877851683942753,1.130899472575619,1.2581358783966905,1.3556018476673533,1.4042933693913235,1.4544399960609764,1.4901571481141151,1.5270594064685523,1.5806839085170343,1.6381575609463817
419.2,-0.0,0.3058691671600601,0.8738779616417585,1.1256178492927518,1.25202320826728,1.348424812674133,1.3963413224669203,1.44587922820949,1.480844745525559,1.517101769901621,1.5698690386658831,1.6258066696396754
419.7,-0.0,0.3094789546975593,0.8755412370541226,1.1259949234938904,1.251353041254946,1.346597462971011,1.393825115122483,1.4427777400391124,1.476978853308512,1.5128200868939252,1.5645216369086683,1.618920111475926
420.2,-0.0,0.3056942845307692,0.8714576638206128,1.1222426280118465,1.2478232297832514,1.3431033973666704,1.3904303827076316,1.4394935866378726,1.473886326917708,1.5097192305818987,1.5617066451571977,1.6158845026155688
420.7,-0.0,0.3032191734966285,0.8658707363836525,1.1140630260974935,1.237674808061099,1.3308038755604712,1.3769525995485747,1.42465068969871,1.4578728881261367,1.4926443623967711,1.5424149095215316,1.594545633913259
421.2,-0.0,0.3094299264561711,0.8857099081629567,1.1493637308458855,1.285224772020082,1.390245637184771,1.4434389759453785,1.4997796680904705,1.539538368054659,1.5818537508656414,1.6428752602601178,1.7098183731901921
421.7,-0.0,0.3067784345106341,0.8741544925343196,1.1284444734496757,1.2571441903292313,1.3547626218059856,1.4035850154873182,1.4544443009613668,1.4902618502371558,1.5279546752524868,1.5812355368416935,1.638578069603216
422.2,-0.0,0.3031530925252743,0.8661480547514088,1.1162561715403083,1.2416971250302031,1.3362906769690728,1.3829942144889504,1.4317635575930907,1.465824839337188,1.5017657880106008,1.5518100091698628,1.6054615193871995
422.7,-0.0,0.3026145881268203,0.8731998773084924,1.1321907793872823,1.2646972152369549,1.3658337629340072,1.4165488372285076,1.469890850147359,1.5077333854215125,1.547976913644696,1.604295957537104,1.6658019451555148
423.2,-0.0,0.299900516127607,0.8662040678499948,1.1211730952606245,1.2502808060899009,1.3481464873295186,1.396776279327954,1.4477081519632,1.4839524957578198,1.5221286142523858,1.574779473612551,1.6322784763131915
423.7,-0.0,0.3013301493131959,0.8685698492155333,1.1251881112694484,1.255699129522254,1.3548744510095452,1.4039858185525125,1.4558613723681135,1.4928487482118316,1.5316619945223642,1.58524910727638,1.6441475021625145
424.2,-0.0,0.2998820418549788,0.8667975359427647,1.1236094159962304,1.254102281937654,1.353402800171209,1.402366011793887,1.454504495515649,1.4915332159880317,1.5301804147811977,1.5837626585577682,1.6424814086150987
424.7,-0.0,0.3017749755658229,0.8708312863629217,1.130562283071419,1.2634302971721951,1.3649754466364212,1.4152028979899305,1.4689010515125522,1.5071838023435051,1.5472105074281008,1.603230319746617,1.6642060747485492
425.2,-0.0,0.2983823184179834,0.8633486127225467,1.119142815009556,1.248904942979554,1.347184502874746,1.3956716004038363,1.4472670889522412,1.4837539581510049,1.521834207784928,1.574483038394426,1.6316172362268497
425.7,-0.0,0.2985331233763134,0.8594780370346747,1.1115578581943135,1.2385003469839635,1.3337966790818403,1.3806036598587172,1.4301211720184726,1.4651181044000796,1.5015370836231008,1.5513914982319528,1.6054110988909225
426.2,-0.0,0.2992013189502474,0.8633859157589925,1.1195539601597182,1.2498151966121596,1.3481680100947453,1.3967782993956277,1.4484178368308025,1.4849600135424126,1.5232976842283443,1.5761601212618932,1.633541088784415
426.7,-0.0,0.3006141425115315,0.866878449536176,1.1259251900186524,1.258571934289238,1.3589763486458717,1.4088321782649589,1.4619388159839644,1.499838269717714,1.5395346881108365,1.594427487930898,1.6546543903051303
427.2,-0.0,0.2982757424097848,0.8629620863072316,1.120680304260112,1.252560766946285,1.3518353874401274,1.4010672458932465,1.4535280216090622,1.4908257539253635,1.5298556460564647,1.5835825089274136,1.6426644269681647
