# ---
# experiment_id: ZIF-67 Synthesis_Aditya_and_Hardik_20250725_151750
# experiment_name: ZIF-67 Synthesis
# operator_name: Aditya_and_Hardik
# target_compound: ZIF-67
# project_id: None
# sample_type: MOF_synthesis
# solvent: methanol
# temperature_c: 25
# notes: Synthesis of a single vial of MOF - First run
# created_at: 2025-07-25T15:17:50.516132
# instrument_serial: 2
# measurement_timestamp: 2025-07-25T15:32:42.152085
# well_id: A1
# slot: Well A1 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 10000
# scans_averaged: 50
# boxcar_width: 50
# dark_id: dark_20250725_151900
# white_id: white_20250725_151905
# wavelength_unit: nm
# absorbance_unit: AU
# metal_precursor_name: Co+2
# metal_precursor_vol_ml: 1
# organic_precursor_name: 2-methylimidazole
# organic_precursor_vol_ml: 0.625
# solvent_name: methanol
# solvent_vol_ml: 4.375
# total_volume_ml: 6.0
# ---
wavelength_nm,0 min,15 min,30 min
445.0,0.6674997316809376,0.5762018298486047,0.27348719243082775
445.5,0.6668343772620051,0.5758458762269895,0.27380734659422806
446.0,0.6730043528055848,0.5806669241295412,0.27590846927644663
446.5,0.677476549756958,0.5848004698397299,0.27944968977114126
447.0,0.6754445338668565,0.5827500960621086,0.2776859632871813
447.5,0.6762908419636711,0.5835278601675822,0.2782788926226307
447.9,0.6747183320168444,0.5824314108801941,0.27822486417958503
448.4,0.6723452000117502,0.5802876161805678,0.27670366995166623
448.9,0.6779555773401619,0.5847440387565929,0.278998356556925
449.4,0.673798389798647,0.5811849829347495,0.2768902047900197
449.9,0.6764543918962692,0.5832574742381432,0.27796535082706086
450.4,0.6768371216851032,0.5834948553167049,0.2780160138600255
450.9,0.6743470641302157,0.5813699862160748,0.2769207004366712
451.4,0.6732265498904368,0.5804139619066916,0.2766275685264831
451.9,0.679791648408443,0.585725404244334,0.2795099773473109
452.4,0.6752873696099297,0.5819462206957934,0.2774700003554494
452.9,0.6792531083114556,0.5850694959385412,0.27892142168327577
453.4,0.6781346937871834,0.5837098569433395,0.2773925413518045
453.8,0.683792778420458,0.5883177449786859,0.27996874783573844
454.3,0.6820658147081589,0.5869840311846326,0.27956692835100366
454.8,0.6823734918051554,0.5870928075695303,0.27949013001623996
455.3,0.6778475364203644,0.5832827503831803,0.27729849231192244
455.8,0.683717428043061,0.5881313628947195,0.2801342661259065
456.3,0.6811527937771981,0.5857239154785622,0.2782635648232676
456.8,0.6813792592016826,0.5856389213971662,0.27763129869992614
457.3,0.6834312094209738,0.587136820730606,0.2782291822162778
457.8,0.6825804672088277,0.5863366119573619,0.2776063394788742
458.3,0.6806015333751634,0.5848389719498196,0.27727991512774225
458.8,0.6812417728601344,0.5853272983494151,0.27757659847460636
459.2,0.6829138187755676,0.5866837587819754,0.2783448027785685
459.7,0.6833491108356893,0.586828491797951,0.2779186549725579
460.2,0.6843144720971458,0.5873572788595738,0.27751585067017637
460.7,0.6816851174991355,0.5850954114243986,0.2760592234948718
461.2,0.6833860971975554,0.5866203432256486,0.2774259235178214
461.7,0.6804869943900592,0.5840587328662242,0.2755919239257736
462.2,0.6837898068735404,0.5868953894095802,0.27753601152978036
462.7,0.6840964303586519,0.5867439818292808,0.2765010431336381
463.2,0.6877062357441633,0.5898612543273316,0.2787562630684867
463.7,0.6906128374556276,0.5920911126645229,0.2798057407517302
464.1,0.6887343954737443,0.5909903428137632,0.280364233018122
464.6,0.6889287484894916,0.59104766693899,0.28016678701395065
465.1,0.689410997222357,0.5910438520927497,0.2793233562760623
465.6,0.6885830595584854,0.5900188261706933,0.2780686409926232
466.1,0.6907650222642074,0.5918298805491875,0.2794145411012465
466.6,0.6915642034109013,0.5926052972598942,0.2803446498148669
467.1,0.6906814128999864,0.5919409807891054,0.2803692163591652
467.6,0.6907549044952832,0.591814046597626,0.2800053334055215
468.0,0.6928094839921504,0.5934048498013954,0.28073672595013444
468.5,0.6909481159383867,0.5918266023069424,0.27984595707641124
469.0,0.6921130502992507,0.5926747283886602,0.28012435254597357
469.5,0.697572349907028,0.5973350844386865,0.28333796439466524
470.0,0.6966461385372036,0.596399632976099,0.28247251627048353
470.5,0.6967551299437049,0.5964923787504193,0.28259291693232086
471.0,0.6972495721697219,0.5969672200065579,0.28303746117883255
471.5,0.6967863611948835,0.5968759017649908,0.2837953900533336
472.0,0.6974584771776159,0.597137058605463,0.28353008879732744
472.4,0.7006457559081762,0.5993792760863178,0.2840695136742998
472.9,0.7005889061628489,0.5992629563783093,0.28405017396927607
473.4,0.7009556498736782,0.5994915768689748,0.2843245858817961
473.9,0.7035644492241646,0.6012885300230785,0.28470958334862984
474.4,0.7041315058750609,0.6022409633338994,0.2865594082393941
474.9,0.7062800230901971,0.6039890992982849,0.2877399747936217
475.4,0.7048278846518969,0.6027912304864214,0.28709733122795644
475.8,0.7101171500074379,0.606683082315836,0.288498320646329
476.3,0.7106901228794962,0.6072060164686344,0.28901355999093464
476.8,0.7070156675489448,0.6042913460847571,0.2877417196839028
477.3,0.7128816014353039,0.609346319207586,0.2913984374731918
477.8,0.7104461857423788,0.6069147380010929,0.28922613978668926
478.3,0.7108816206526166,0.6074836290640846,0.2903006443249461
478.8,0.712561254970619,0.6084691891749896,0.29018136268670797
479.2,0.7152105931493817,0.6102810523569167,0.2906088513291498
479.7,0.7151926341827243,0.6108124275346775,0.2925019091892091
480.2,0.7106790420190844,0.6068508121550067,0.2898537600349073
480.7,0.7178144666145234,0.6127400437971908,0.2936382221058354
481.2,0.7212252451428764,0.615061647953103,0.2940579050865498
481.7,0.7208803898953048,0.6148945589065754,0.2944045685566789
482.2,0.7239233936024353,0.6172572848822774,0.29568849657254076
482.6,0.7197303194506101,0.6140601489034521,0.2945800680512188
483.1,0.7225837389306512,0.6159719169128537,0.294893166904955
483.6,0.723359713588759,0.6163277191772468,0.294748020605876
484.1,0.722746771362149,0.6157388441910737,0.29436823357794856
484.6,0.7217602987927856,0.6143892200913791,0.29249017028726154
485.1,0.7230804342597522,0.615734908451729,0.2940621561095486
485.5,0.7272005278097573,0.6186816954244652,0.29522883141885586
486.0,0.7292200792429044,0.6203803641660991,0.29666389128211273
486.5,0.7288846074358115,0.62015567352522,0.29692316137134595
487.0,0.727979198627153,0.6193926012255153,0.29659260827081385
487.5,0.7290766370976456,0.6199206881870416,0.2962529364220973
488.0,0.7301584089059436,0.6208017658759267,0.2971030472065987
488.5,0.7322027673741793,0.6228383228639992,0.29928146435203784
488.9,0.7364806520603522,0.6259425009594324,0.30032317901922106
489.4,0.7377033202215532,0.6267436640819465,0.3005871178075971
489.9,0.7358044930089632,0.6253729735391448,0.30041494288323073
490.4,0.7483971617823669,0.6352138462174959,0.30542624112573225
490.9,0.7425309792478706,0.6306429661766187,0.3032412356688473
491.4,0.7417769456274989,0.630447306026131,0.30424332366613155
491.8,0.7477468944689261,0.6350043878566632,0.3065453337263218
492.3,0.7471620444455445,0.6348239321341692,0.3073007501828746
492.8,0.7506431011825593,0.6376065573737159,0.30906370300461217
493.3,0.7461303114842722,0.6343007918053503,0.3081056545498581
493.8,0.7497100321812231,0.6371920491425238,0.3099762852445469
494.2,0.7540959799674031,0.6409206932738734,0.3126796262652948
494.7,0.7582590730161377,0.6443772006776527,0.3151289104468822
495.2,0.7560889796505652,0.6425886629699531,0.3142404829797384
495.7,0.7574057052232975,0.6433614408691345,0.3142121611347766
496.2,0.7572636306505411,0.6431058562116642,0.3138707263209094
496.7,0.7586358864480255,0.6440365611653127,0.3142885916758238
497.1,0.7683345854915635,0.6514929255143201,0.3181144168113109
497.6,0.7604615072878539,0.6455709094833051,0.3156843854940877
498.1,0.7638317652047363,0.6490209665417844,0.3192666816167695
498.6,0.764845782222117,0.6497537107631541,0.3196922356747727
499.1,0.7684394557617945,0.6523186644395202,0.3205387330188662
499.5,0.7694361203761773,0.65331454761837,0.32172384052273645
500.0,0.7715651938514106,0.6549063114704265,0.3225503844010438
500.5,0.7723927692407215,0.6558847792530553,0.32389149540975254
501.0,0.7731573288425957,0.6569172510221406,0.3255287316798212
501.5,0.772155453746764,0.6556921286589118,0.32397599206235056
501.9,0.7767934425542276,0.6599112786279164,0.3276485237539487
502.4,0.7783433877210704,0.6612624531357276,0.32866133039161455
502.9,0.7846820457702258,0.6661613310935234,0.3311659381757871
503.4,0.7810497692446737,0.6635075525619547,0.33023361431008896
503.9,0.7830237834422004,0.6648591351450844,0.33060811320905836
504.4,0.784224380685919,0.6658470690297474,0.33130340010999487
504.8,0.7857736573308296,0.6670684024149361,0.33201623415229087
505.3,0.7848717479865474,0.6663052169543461,0.3316917857222243
505.8,0.785350904262655,0.6665528060722568,0.33163667000326863
506.3,0.7897505938672201,0.6704471955655374,0.33483126806666297
506.7,0.7902360467324693,0.670515481667249,0.3344311071988806
507.2,0.7912461473162495,0.671426764467959,0.33533056784932025
507.7,0.7923862250028413,0.6720552740711275,0.3352214696666593
508.2,0.7930965733976967,0.6731630302604904,0.3372273035624445
508.7,0.7945240944785608,0.674417136062274,0.33848829519000356
509.1,0.7964577431694265,0.6758166711355751,0.3392311470976018
509.6,0.7984402333368701,0.6775446242581815,0.3406967520235084
510.1,0.8031874008108556,0.6821741872897626,0.3452863093385286
510.6,0.8054292818827531,0.6839266669937737,0.3463429666408062
511.1,0.8055449130520965,0.6842223751474055,0.34702394203520337
511.5,0.8050564265476211,0.6840304578626528,0.3474245872186358
512.0,0.8105088144256806,0.6883915548929458,0.3499464550152326
512.5,0.8132778176174801,0.6911211071566893,0.3525923644291075
513.0,0.814682536290421,0.6922312526687256,0.35321440218956457
513.5,0.816912174692366,0.6942312259451373,0.3549549873636565
513.9,0.819452352499582,0.6967992718554537,0.3577108302442059
514.4,0.8213792970999202,0.6983879349608447,0.3588610576385375
514.9,0.8198593503964436,0.697027917332,0.3578665740008177
515.4,0.8231451587071099,0.6996933324355529,0.3596062108712349
515.8,0.8257973993197223,0.7019373996066662,0.36117984555821425
516.3,0.8263576738028047,0.7027072151768784,0.36234682713177413
516.8,0.8244832179078951,0.7008538027139194,0.3607359684241236
517.3,0.8274121537094359,0.7031574424685231,0.3621743394105186
517.7,0.8262778195702004,0.7024258410156882,0.3623260444446009
518.2,0.8307051827854773,0.7055598161032394,0.3635854413354579
518.7,0.8336629097163385,0.7081603173392784,0.36580790848985567
519.2,0.8327846945240289,0.7079702412218156,0.36700200695508345
519.7,0.8354457753557462,0.7097365825743276,0.36757096348309376
520.1,0.8382816767965589,0.7129878382496257,0.37173519547265876
520.6,0.8398701517847309,0.7142985435111032,0.37262665154590346
521.1,0.8434605806323632,0.7168421010324006,0.3737274198092335
521.6,0.8437636706663064,0.7173320828452752,0.3746281953019652
522.0,0.846944366568513,0.719919939114104,0.37639041532424106
522.5,0.8459073069216334,0.7193302500003108,0.37669497821317166
523.0,0.8481855984131028,0.7211247808103016,0.37788674323369975
523.5,0.8497869768974073,0.7226730570682012,0.379459844269959
523.9,0.8501783899499316,0.7229787869187465,0.37982261634389675
524.4,0.8543848641416706,0.7263648733875244,0.38192413911224693
524.9,0.8541494049602004,0.7263163175312836,0.3823265797364914
525.4,0.8551431525940593,0.7268529367672968,0.38223053194590795
525.8,0.8534729646447836,0.7254080120793507,0.38120241166226104
526.3,0.856978540554235,0.7285821840323985,0.38393916492284214
526.8,0.8593071744101708,0.7304834495833407,0.38520830389582195
527.3,0.8606301477503978,0.7316618383469908,0.3861530927170413
527.7,0.8582892102918287,0.7298072499316404,0.38515617080287995
528.2,0.8597647169762443,0.7305986860189635,0.3848924798698736
528.7,0.8607617836232463,0.7310927437594735,0.3845588693133032
529.2,0.8628303796692909,0.732872874891541,0.3859409086699063
529.6,0.8582864759588184,0.7293741883369727,0.3841333379487683
530.1,0.8588794900489212,0.7294072042495539,0.3833868736660002
530.6,0.8626306294459744,0.7320612387327423,0.38440203730991374
531.1,0.8603162673466754,0.7305876831352061,0.3844202240098442
531.5,0.8589817614997028,0.7291039015372561,0.382746380523907
532.0,0.8588075082315857,0.7285980358656781,0.3818727566249946
532.5,0.8592771828460329,0.7286237279495072,0.3813422149837494
533.0,0.8574957114589501,0.7275410112329468,0.3815517925020541
533.4,0.8599912687538617,0.7292130323526264,0.3820359944457864
533.9,0.8672254142721957,0.7356718733434492,0.3872792751350612
534.4,0.8706177897341509,0.7387899061820367,0.39002547699537654
534.8,0.8722693973031234,0.7408890283226796,0.3927612306374347
535.3,0.8749342168657083,0.7436817257907762,0.39579247500095993
535.8,0.8791510375176282,0.7479250877768998,0.4000925911540489
536.3,0.8822795334632895,0.7509409624559332,0.40289714906681207
536.7,0.8851546803881568,0.75367874757968,0.4054724573229187
537.2,0.8886535785735258,0.7563271774164927,0.40699408148410443
537.7,0.8868710880387115,0.7547984895244693,0.40594280839164965
538.2,0.888919748817325,0.7564602860799081,0.4070920076053577
538.6,0.8888502274192439,0.7564097015126211,0.4071150827235002
539.1,0.8895140688358351,0.7566927836247715,0.4069261003481846
539.6,0.8908480438278568,0.7572134836787098,0.4063362784433632
540.0,0.8881901496536553,0.7548275122131725,0.4044479827371096
540.5,0.8855022433141396,0.7524014280426788,0.40256449358643054
541.0,0.8850528000087163,0.7519724538740572,0.4022378447531397
541.5,0.8843248649570292,0.7511289560867529,0.40132886550872326
541.9,0.8842377812078669,0.7504532936716222,0.39975137518642745
542.4,0.8806980967758247,0.7468023527878974,0.3960391732365996
542.9,0.8799264862526902,0.7458257079489509,0.39481759490684165
543.3,0.8830326922309658,0.7488692400052869,0.3978161743315694
543.8,0.8845271978643107,0.7504983375508517,0.3998520308341966
544.3,0.8870078385044677,0.7526112513206974,0.401548845605466
544.8,0.8909291199922336,0.7564658690896615,0.40541222746976596
545.2,0.8927741458196462,0.7583742765491682,0.40749811172355305
545.7,0.8945514345560646,0.7595369845957629,0.40792023067215766
546.2,0.8957674849807022,0.760873934204453,0.4096905908986538
546.6,0.8964367713829667,0.7620226843975183,0.4116496745528494
547.1,0.8979905971136269,0.7635234695916978,0.41319805377536767
547.6,0.904635837361585,0.769748646485416,0.4188258549476313
548.1,0.9047595171245768,0.7706207440140237,0.42090971013024364
548.5,0.9066354325873888,0.7722117986602186,0.42212863823813734
549.0,0.9083799172380222,0.7741862892683404,0.4245208207469127
549.5,0.9094363946022782,0.7752260159840519,0.4256084188087635
549.9,0.909124660015144,0.7747847452861844,0.425050188746293
550.4,0.91320681478797,0.7781732813302755,0.4275572773211682
550.9,0.9088731138058138,0.7744525373592256,0.4249196556960915
551.3,0.9083484392312456,0.774136314013728,0.42514116669295854
551.8,0.9102771019941248,0.7755445025353982,0.4259233780733496
552.3,0.9096531431827098,0.7747719211992729,0.42512140854521363
552.8,0.9084828791458638,0.7738455462969948,0.4247773013181907
553.2,0.9095037395382016,0.7747835606098006,0.4256635317376
553.7,0.9118772394286604,0.7770703289552254,0.4279583255040206
554.2,0.9070911269521478,0.7729245204999039,0.4249172255932664
554.6,0.9055177205078144,0.7710633694398837,0.42267489255372126
555.1,0.9014654558245476,0.7677505550954629,0.420650169723299
555.6,0.9031640032962708,0.7687204941282494,0.4207249586893274
556.0,0.9002179914024006,0.7661139112765866,0.4186552371538828
556.5,0.8969324181785311,0.7631952312582821,0.4162681808003351
557.0,0.8980989249997096,0.7640569774930309,0.4167714247369101
557.4,0.9002826596251291,0.7665328525375775,0.4198104443265321
557.9,0.9017720233805586,0.7679498819119054,0.42123246301468975
558.4,0.90647101550272,0.7726125949792041,0.42592338280055553
558.8,0.9086819448514072,0.775102463770725,0.4290011319890691
559.3,0.913028738365956,0.7788208141237511,0.4319013152194357
559.8,0.9122611798351876,0.7787035136734114,0.4329505356036427
560.2,0.9136021505043402,0.7800541017512237,0.43438079143702096
560.7,0.9127995491155926,0.779357844496386,0.43394157728574423
561.2,0.9141277597444722,0.780422400852601,0.4347878168617503
561.6,0.9113990875088952,0.7779306053576486,0.43272893668287615
562.1,0.9103924577941452,0.7772782255854684,0.4327017790787681
562.6,0.9084709300464684,0.7758313869284629,0.4320689811156125
563.0,0.9073490054290716,0.7743257799229851,0.43018909747324735
563.5,0.9051984110115168,0.7727824501476844,0.42981821264097875
564.0,0.9062664948954569,0.7733672788255825,0.4298596584083145
564.4,0.9058304283218188,0.7730753224569172,0.42983290690948245
564.9,0.904149899345954,0.7718827892401804,0.4294268538789616
565.4,0.9056957902132418,0.7731226297664731,0.4303066131863012
565.8,0.9044784421948238,0.7720016686211237,0.42945903989046613
566.3,0.902606947970056,0.7704769926525421,0.42853812823690496
566.8,0.9002633220823801,0.7682055343024027,0.426367227778119
567.2,0.8995963679800884,0.7679153788680145,0.42672114401661526
567.7,0.8993701588049476,0.768070170808506,0.42755061050540355
568.2,0.8982769761885743,0.7666528685288336,0.42582824445348727
568.6,0.8963535762134663,0.7655388092494566,0.426048909027391
569.1,0.898885927631318,0.768103951694326,0.428832155715387
569.6,0.8988325162110212,0.7679986365392228,0.4287951487052263
570.0,0.903448799317742,0.77226315112749,0.43261522605249253
570.5,0.903421880289604,0.7726030658639397,0.43370786630678804
571.0,0.9042022719146028,0.7740621517203053,0.4364020643207737
571.4,0.9056952182178428,0.7753221007066129,0.4374196331048545
571.9,0.9057372855123752,0.7756404555796055,0.43831823434256817
572.4,0.9059707124286946,0.7757635765470748,0.43838220383167414
572.8,0.9075085905998184,0.7775987575061464,0.44086504590142417
573.3,0.9091686352747432,0.7795300280497349,0.4434404864294713
573.8,0.9089619208522852,0.7795203061720226,0.44391833446521944
574.2,0.9077539633714828,0.778407234054447,0.4431621176340066
574.7,0.9061712588608822,0.7769447814293244,0.44219040331792714
575.1,0.9032321029124208,0.7745764229213523,0.4409094518647086
575.6,0.9013258159890082,0.7727053549687973,0.4391968339554779
576.1,0.901804258336188,0.7733559813292159,0.44034014966157153
576.5,0.8987946514139828,0.7704513259205176,0.4377710456149229
577.0,0.8962456328639952,0.7681373465856972,0.4361561348102101
577.5,0.8933037292252167,0.7657892818744956,0.4348909865254976
577.9,0.8960003144695807,0.7682139428515259,0.43705881943473773
578.4,0.8934483864462641,0.7660639117081421,0.43570021493551886
578.9,0.8878204883035532,0.7604570632327692,0.43029867256882565
579.3,0.8838530260171226,0.7569799902973667,0.4277206355791602
579.8,0.8867782450526084,0.7595573886086571,0.4299232312224507
580.2,0.8845535392666154,0.7578250179853947,0.42909729001632796
580.7,0.8809972714790276,0.7548794078862581,0.42718393460284293
581.2,0.8812881818006219,0.755392426657996,0.42817839684439174
581.6,0.8823182537190388,0.756204882141369,0.4287456966986489
582.1,0.8796081901976366,0.7535529543681518,0.42644760333498133
582.6,0.8801797791889759,0.7540877618766569,0.4272082468710121
583.0,0.8752851636686706,0.7499883857880781,0.4245806552081627
583.5,0.8761455145158404,0.750213595830757,0.42408488066546624
583.9,0.8740024598133732,0.7484089120426668,0.42305494437659263
584.4,0.8742787103231207,0.7486680335252007,0.4234828946737463
584.9,0.8705509669956808,0.7457573675554172,0.4221207716615468
585.3,0.870507083915376,0.7457624555847131,0.4224121478204105
585.8,0.8669401204696207,0.742060195555136,0.41871598459640763
586.3,0.8614416881124612,0.7368660366353157,0.41416854745045656
586.7,0.859436015578513,0.7351061124426639,0.4129312327779723
587.2,0.857570064143071,0.7332974152126679,0.4113687069042475
587.6,0.8562899965514288,0.7320970009352409,0.4103958523934426
588.1,0.8520186369456574,0.728170718384425,0.4072558543134715
588.6,0.8521512946620059,0.7276657942502337,0.40592139834973845
589.0,0.8463996374816596,0.722545376129001,0.40206776003303474
589.5,0.8466874751599942,0.7228593339657426,0.40258587994537376
589.9,0.8450479960623932,0.7215094277637152,0.4019474139056808
590.4,0.8475724913026934,0.7233291990232792,0.40279518838569683
590.9,0.8442393386006362,0.720661657607343,0.4012414115767019
591.3,0.8420922025388585,0.718399494917355,0.3988396729705958
591.8,0.8385097202850684,0.7151601322132691,0.3963453769538427
592.3,0.838214620253803,0.7148623688619358,0.3963097461881324
592.7,0.8352217887659075,0.7120590421595875,0.3939402712991644
593.2,0.8330664730974959,0.7097760386328573,0.39161318334481127
593.6,0.8325742457897563,0.709045254188109,0.3907322097487074
594.1,0.8307521632539789,0.7072826128469365,0.38928266274603435
594.6,0.830281832509279,0.7067117884901228,0.3887979216542344
595.0,0.8294432592186477,0.7060039955964671,0.3885237140875014
595.5,0.8284993903463254,0.705035646930755,0.3877621844868872
595.9,0.8239351376545162,0.7004845254876266,0.3835150671178158
596.4,0.8173329256413941,0.6941058072507198,0.3777822771332613
596.8,0.8160181139695252,0.6924339809653105,0.375801573073729
597.3,0.8130835023980348,0.6891719640001729,0.3722408872165824
597.8,0.8088653756408238,0.6855295348394801,0.3697853383182791
598.2,0.8102612258171694,0.6866467578404126,0.3707010807088158
598.7,0.8080456893471172,0.6842065949779434,0.3681618551907297
599.1,0.8054951846804788,0.6817355331483438,0.3660449397225932
599.6,0.803628705989681,0.6796671705539006,0.3638086431396544
600.1,0.8052869822482641,0.6809143035325982,0.36458050871337266
600.5,0.8064350494194084,0.6822101749331394,0.366289269364651
601.0,0.8026739076639261,0.6785858022720342,0.363090289124417
601.4,0.8004920040662993,0.6761163235283186,0.36046673729977036
601.9,0.8012700402977939,0.6766113837416373,0.3608237479989692
602.4,0.8012925385928437,0.6765652471414485,0.3609776652250583
602.8,0.7994426148709296,0.6746305545432726,0.3592269775299518
603.3,0.7991224602467543,0.6745392492621783,0.3597476638098194
603.7,0.8000040861420843,0.6752812057241343,0.3604112548639471
604.2,0.7987850186582123,0.6737466360803668,0.3584580560738474
604.6,0.7959185535607791,0.6711083673801207,0.3562671144719992
605.1,0.7987735318375202,0.6736427377340819,0.3585106141540322
605.6,0.7948352420485723,0.6698706509123238,0.3552056283625149
606.0,0.7948371870783217,0.6692667999022728,0.3538924862456811
606.5,0.7930072447737255,0.667833877978609,0.35334780565324575
606.9,0.7942243670969437,0.6684213706881704,0.3532709915207017
607.4,0.7903958188051471,0.6649994950677831,0.3507466420101362
607.8,0.790228618787826,0.6644615587698864,0.3498213069483527
608.3,0.7878867842181125,0.6618595329809588,0.34707086268917975
608.8,0.7858526486275569,0.6599219775187812,0.3454540546110246
609.2,0.784386105095176,0.6580927131346076,0.34325730789450637
609.7,0.7828162249669306,0.6563628340029335,0.3414481902661657
610.1,0.7811438981689501,0.6547958331057866,0.3401956545086513
610.6,0.7804224426296927,0.6537935075145229,0.3389129417671652
611.0,0.7782518489301674,0.6513479660608462,0.3363034111948986
611.5,0.7777550731339983,0.650521740726979,0.33520527914220927
611.9,0.7762313026318937,0.6489397766521589,0.33372602853798133
612.4,0.7794131786339725,0.6512152180227151,0.3348326502146841
612.9,0.7767941686246769,0.6490441656562203,0.33363119191298335
613.3,0.7741871336689197,0.6466176090567941,0.3317533415155537
613.8,0.7721825431940152,0.6444940505809341,0.32965072451434646
614.2,0.7697251698023525,0.642028359260027,0.3273935921885352
614.7,0.772383333077312,0.6441726116157274,0.3289647228820817
615.1,0.7688025645873996,0.640804005234982,0.3260723855488426
615.6,0.7675894013354633,0.6394750050965746,0.32472596468540965
616.0,0.7678058240484391,0.6396468501492053,0.3249622812393724
616.5,0.7679033180911974,0.639857311039038,0.32542308049292734
617.0,0.7670163899134843,0.6390593704120787,0.3248523520442396
617.4,0.7667260892299161,0.6384167509384813,0.32375397523352917
617.9,0.7661251342409607,0.6375824426734211,0.322658866991707
618.3,0.7642221383972597,0.6352948641991618,0.3199315073247648
618.8,0.7626747159438337,0.6338558671933345,0.3188230895954564
619.2,0.7586736355230173,0.6299003105335034,0.3149618387957468
619.7,0.7572065244723509,0.6281652912397727,0.3128512897755136
620.1,0.7568272510183391,0.6278090658714738,0.3126079696351851
620.6,0.7538729038964028,0.6249055998675782,0.3099219106307762
621.0,0.7538766954148074,0.6246036038416147,0.30928245005072375
621.5,0.7531745105288359,0.6239025215640994,0.30868809542657905
622.0,0.7500457559282889,0.6203084193970801,0.3045473565062724
622.4,0.7440550165764286,0.614260167787348,0.2985201325359515
622.9,0.7428206688514887,0.6131506642970928,0.2976724083275723
623.3,0.7464137305404002,0.6165856155585738,0.30088215793823286
623.8,0.7453642642913201,0.6153332313855064,0.29945858804639053
624.2,0.7434170631586782,0.6127808321810062,0.2961001960575703
624.7,0.740134087256979,0.6098460769692536,0.2937996218723858
625.1,0.7418759334995636,0.6115032741953811,0.29546245015074774
625.6,0.7436986392999644,0.6130146042663716,0.2966355585869751
626.0,0.742092149870995,0.611195149913725,0.29468190347694895
626.5,0.7385444310211765,0.6078590240632201,0.2918412699739232
626.9,0.7387162107260588,0.6077836493828894,0.29164698199420264
627.4,0.7367561930236785,0.6056130522721048,0.2893142409332289
627.8,0.7323440777731748,0.6009864951811283,0.2845540749246882
628.3,0.7286457174722479,0.597208739590616,0.2808192972873808
628.7,0.7312834711985853,0.5997683598075839,0.28328378914627633
629.2,0.7337090724386135,0.6020371645065755,0.28538972506993976
629.7,0.7310664236359536,0.5993490213847208,0.2826869385204139
630.1,0.7309643309384836,0.5990879191472466,0.2822633531457211
630.6,0.7342472629038235,0.6020714864671813,0.28484322433668274
631.0,0.7299862697014855,0.5979771395771346,0.2810395502440606
631.5,0.7295043172323668,0.5974620928844482,0.2805868233822533
631.9,0.7283391926230115,0.5961108324940955,0.27907571258218644
632.4,0.7264755342951429,0.5942232750451267,0.277397634582728
632.8,0.7258279183110755,0.5935133163627875,0.27683308527663897
633.3,0.7246334608046976,0.5920153991657603,0.2750214887747704
633.7,0.7224204984837032,0.5896043136960926,0.2724781484672894
634.2,0.7194623935274476,0.5870739330881419,0.2706516709333843
634.6,0.7174734285151532,0.5849009116895482,0.268265223629445
635.1,0.7145481219758704,0.5817319726413892,0.2648021864902605
635.5,0.7099421443645049,0.5773747498841711,0.2609442619916194
636.0,0.7109146101170792,0.5778834985042991,0.2608283005497287
636.4,0.7088547426335009,0.5759116324276948,0.2590855640276691
636.9,0.7050889354708766,0.5724737442740052,0.25622779233590764
637.3,0.7028422915373223,0.570164101985985,0.25395130288143286
637.8,0.7030208724031747,0.5702903287473307,0.2539911857821911
638.2,0.70329440010442,0.5708118859762077,0.2548753260007376
638.7,0.7003986114008521,0.568042910680654,0.2523060483282402
639.1,0.6988508696864544,0.5665603637377132,0.250946966798461
639.6,0.7000717951111483,0.5677776832979191,0.25220893189255555
640.0,0.700091038539857,0.5677960659237611,0.2523026348578673
640.5,0.6950022204311286,0.5626519595965079,0.2471281789822385
640.9,0.6904871215278255,0.5583419701823635,0.24329418213320117
641.4,0.6878484502672192,0.5554968120234753,0.2403257020878747
641.8,0.6855393828036866,0.5532584369245686,0.23828402299973378
642.3,0.6864225884431704,0.5542786144545623,0.2395658008702994
642.7,0.6873563852528483,0.5554120349795181,0.2410001747217535
643.2,0.6859487233438799,0.5539448657846632,0.2395747141295108
643.6,0.6829222018190402,0.551154130912313,0.23721275189219695
644.1,0.6804786412359527,0.5483922707053281,0.23408931001594627
644.5,0.6767197100279508,0.5449021621927487,0.23100615866760035
645.0,0.6751096938682664,0.5433858861949383,0.22965531059520342
645.4,0.6719863882549364,0.5404942888597538,0.22719079302153963
645.9,0.673868827772097,0.5425318191816639,0.22947537817373756
646.3,0.6710912496280363,0.5397450941457675,0.22675969341258742
646.8,0.6690855576185757,0.537812382750841,0.2249773041032952
647.2,0.6678137072059458,0.5367012089547972,0.22400099599897205
647.6,0.6662001976943794,0.5353752929155584,0.2229670356890097
648.1,0.6627219265978285,0.5320059869650221,0.21975068372612472
648.5,0.6629319438079471,0.5320606397885356,0.2196438138468605
649.0,0.6590105047728362,0.5287397568771932,0.21726695380130287
649.4,0.6595051725611416,0.529270958928159,0.2179946307814785
649.9,0.6599722477912751,0.5298817003730159,0.21902574316098475
650.3,0.6641774050749522,0.5336174903324209,0.22225140731845863
650.8,0.6640267463430916,0.5341225332045991,0.22372453588292404
